Num_Acc,annee,mois,jour,hrmn,éclairage,agglomeration,intersection,meteo,collision,commune,adresse,lat,long,departement,categorie_route,circulation,nombre_voies,voie_speciale,denivele,plan,largeur_terplein_central,largeur_route,surface,infra,situation,sens_circulation,obstacle_fixe,obstacle_mobile,sens_choc,manoeuvre,num_veh,place,gravite,sexe,trajet,localisation_pieton,action_pieton,annee_naissance,secu1,vitesse_max,secu2,secu3,motorisation,heure,date,age
201600022792,2016,3,15,09:00:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,555,"999, BD DE L EMBOUCHURE",0,0,31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Côté droit,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1979.0,Casque,,Non renseigné,Non renseigné,Non renseigné,9,2016-03-15,37.0
201600022798,2016,3,19,12:05:00,Plein jour,En agglomération,Giratoire,Normale,Deux véhicules – par le coté,149,MITTERAND (ESPLANADE),43.60687,1.33605,31,Voie Communale,A sens unique,2.0,Piste cyclable,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Féminin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1955.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,12,2016-03-19,61.0
201600022799,2016,3,19,13:51:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,555,"999, QU DE TOUNIS",0,0,31,Voie Communale,Bidirectionnelle,0.0,Voie réservée,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Piéton,Avant,En s’insérant,A,1,Indemne,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1995.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,13,2016-03-19,21.0
201600022799,2016,3,19,13:51:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,555,"999, QU DE TOUNIS",0,0,31,Voie Communale,Bidirectionnelle,0.0,Voie réservée,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Piéton,Avant,En s’insérant,A,3,Blessé léger,Féminin,Promenade - loisirs,Sur trottoir,Traversant,1925.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,13,2016-03-19,91.0
201600022817,2016,3,26,14:23:00,Plein jour,En agglomération,Hors intersection,Normale,Trois véhicules et plus - collisions multiples,555,"171, MINIMES (AV DES) DU",0,0,31,Voie Communale,A chaussées séparées,2.0,Voie réservée,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Arrière,Inconnue,B,1,Indemne,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1967.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,14,2016-03-26,49.0
201600022818,2016,3,27,05:10:00,Nuit avec éclairage public allumé,En agglomération,Intersection en T,Pluie forte,Deux véhicules – par le coté,555,"999, ALL FORAIN FRANCOIS",0,0,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Mouillée,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Inconnue,A,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1984.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,5,2016-03-27,32.0
201600022827,2016,4,4,17:45:00,Plein jour,En agglomération,Hors intersection,Pluie légère,Deux véhicules – par le coté,555,"16, RTE DE BAYONNE",0,0,31,Voie Communale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Féminin,Non renseigné,Sans objet,Non renseigné ou sans objet,1990.0,Autre,,Non renseigné,Non renseigné,Non renseigné,17,2016-04-04,26.0
201600022846,2016,4,15,10:04:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,69,LATECOERE (AV PIERRE),43.62172,1.39533,31,Voie Communale,A sens unique,1.0,Bande cyclable,Non renseigné,Non renseigné,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Inconnue,B,1,Blessé léger,Masculin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1971.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,10,2016-04-15,45.0
201600022849,2016,4,15,08:00:00,Plein jour,En agglomération,Intersection en X,Normale,Deux véhicules – par le coté,149,1 RONSARD (ALLEE PIERRE),43.61601,1.31243,31,Voie Communale,Non renseigné,1.0,Non renseigné,Non renseigné,Non renseigné,0.0,1,Normale,Non renseigné,Sur chaussée,Inconnu,Sans objet,Véhicule,Aucun,Inconnue,B,1,Blessé léger,Masculin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1969.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,8,2016-04-15,47.0
201600022866,2016,4,26,16:50:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,149,LANGUEDOC (PASSAGE),43.61028,1.3296,31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Pente,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Inconnue,B,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,2010.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,16,2016-04-26,6.0
201600022877,2016,4,29,17:30:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,557,"999, ST PIERRE (CH)",0,0,31,Voie Communale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0,0.0,Normale,Aucun,Sur piste cyclable,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Aucun,Aucun,Inconnue,B,1,Blessé hospitalisé,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1969.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,17,2016-04-29,47.0
201600022880,2016,5,4,18:10:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,149,"4, MOSELLE (ALLEE DE LA)",0,0,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Aucun,Inconnue,B,1,Blessé léger,Féminin,Non renseigné,Sans objet,Non renseigné ou sans objet,2000.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,18,2016-05-04,16.0
201600022903,2016,5,18,12:40:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,555,"999, RUE MATABIAU",0,0,31,Voie Communale,Bidirectionnelle,0.0,Voie réservée,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Aucun,Aucun,Inconnue,A,1,Blessé hospitalisé,Féminin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1948.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,12,2016-05-18,68.0
201600022912,2016,5,23,09:20:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules - frontale,555,BD LAZARE CARNOT,43.60045,1.45172,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Aucun,Tournant à gauche,B,1,Blessé hospitalisé,Féminin,Non renseigné,Sans objet,Non renseigné ou sans objet,1990.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,9,2016-05-23,26.0
201600022916,2016,5,25,18:45:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,555,"14, CHE DU VALLON",0,0,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Pente,Plat,0.0,41.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Véhicule en stationnement,Aucun,Avant droit,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1955.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,18,2016-05-25,61.0
201600022921,2016,5,27,19:15:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"227, AV ANTOINE DE ST EX",0,0,31,Voie Communale,Bidirectionnelle,0.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Aucun,Aucun,Inconnue,B,1,Blessé léger,Féminin,Autre,Sans objet,Non renseigné ou sans objet,1965.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,19,2016-05-27,51.0
201600022926,2016,5,30,18:00:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,555,"999, BD DE SUISSE",0,0,31,Voie Communale,Bidirectionnelle,3.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,"Même sens, même file",A,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1992.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,18,2016-05-30,24.0
201600022932,2016,6,1,08:13:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,555,"241, RUE DES FONTAINES",43.6032,1.40999,31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0,30.0,Mouillée,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,A contresens,A,1,Blessé léger,Masculin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1975.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,8,2016-06-01,41.0
201600022939,2016,6,4,19:30:00,Plein jour,En agglomération,Hors intersection,Normale,Trois véhicules et plus - collisions multiples,555,"1, AV JEAN RIEUX",0,0,31,Voie Communale,Bidirectionnelle,0.0,Sans objet,Pente,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant droit,Dépassant à gauche,A,1,Blessé léger,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1981.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,19,2016-06-04,35.0
201600022962,2016,6,21,20:55:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,149,DEFERRE (BOULEVARD),43.61659,1.33311,31,Route Départementale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Inconnue,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,2001.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,20,2016-06-21,15.0
201600022968,2016,6,22,07:50:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,557,"279, RAMELET MOUNDI (CH",43.57832,1.3525,31,Route Départementale,A chaussées séparées,1.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Chocs multiples (tonneaux),Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1986.0,Casque,,Non renseigné,Non renseigné,Non renseigné,7,2016-06-22,30.0
201600022970,2016,6,24,16:25:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,557,"22, AURIOL (BD VINCENT)",43.58667,1.34826,31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Aucun,Traversant la chaussée,B,1,Indemne,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1972.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,16,2016-06-24,44.0
201600022970,2016,6,24,16:25:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,557,"22, AURIOL (BD VINCENT)",43.58667,1.34826,31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Aucun,Traversant la chaussée,B,2,Blessé léger,Féminin,Non renseigné,Sans objet,Non renseigné ou sans objet,2010.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,16,2016-06-24,6.0
201600022970,2016,6,24,16:25:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,557,"22, AURIOL (BD VINCENT)",43.58667,1.34826,31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Aucun,Traversant la chaussée,B,2,Indemne,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,2012.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,16,2016-06-24,4.0
201600022972,2016,6,24,18:00:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules - frontale,555,"999, RUE DES AMIDONNIERS",0,0,31,Voie Communale,A chaussées séparées,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Inconnue,B,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1988.0,Casque,,Non renseigné,Non renseigné,Non renseigné,18,2016-06-24,28.0
201600023005,2016,6,21,10:40:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules - frontale,555,"999, BD DE STRASBOURG",0,0,31,Voie Communale,Bidirectionnelle,0.0,Sans objet,Plat,Plat,0.0,0.0,Autre,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1930.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,10,2016-06-21,86.0
201600023011,2016,7,19,17:15:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,555,"116, GRANDE RUE SAINT MI",0,0,31,Voie Communale,Bidirectionnelle,0.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1982.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,17,2016-07-19,34.0
201600023014,2016,7,21,08:15:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"45, AV FREDERIC ESTEBE",0,0,31,Voie Communale,A sens unique,0.0,Piste cyclable,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Autre,Sans objet,Non renseigné ou sans objet,1978.0,Gilet réfléchissant,,Non renseigné,Non renseigné,Non renseigné,8,2016-07-21,38.0
201600023015,2016,7,21,08:30:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"15, ALL DE BRIENNE",0,0,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Aucun,Sans changement de direction,B,1,Blessé léger,Féminin,Non renseigné,Sans objet,Non renseigné ou sans objet,1981.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,8,2016-07-21,35.0
201600023019,2016,7,24,10:20:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules - frontale,555,"21, LYON (AV DE) DU 1AU",0,0,31,Voie Communale,Bidirectionnelle,4.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Chocs multiples (tonneaux),Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Sans objet,Non renseigné ou sans objet,1982.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,10,2016-07-24,34.0
201600023030,2016,7,30,10:30:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,557,BD AURIOL/AVE RESISTANCE,43.58548,1.34619,31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Tournant à droite,B,1,Tué,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1926.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,10,2016-07-30,90.0
201600023046,2016,8,13,19:04:00,Plein jour,En agglomération,Giratoire,Normale,Trois véhicules et plus - collisions multiples,557,"263, DOUMERGUE (RUE GAST",43.5885,1.35871,31,Route Départementale,A sens unique,0.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Aucun,Côté gauche,En s’insérant,B,1,Blessé léger,Féminin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,2007.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,19,2016-08-13,9.0
201600023046,2016,8,13,19:04:00,Plein jour,En agglomération,Giratoire,Normale,Trois véhicules et plus - collisions multiples,557,"263, DOUMERGUE (RUE GAST",43.5885,1.35871,31,Route Départementale,A sens unique,0.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Aucun,Aucun,En s’insérant,C,1,Blessé léger,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1979.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,19,2016-08-13,37.0
201600023055,2016,8,22,14:10:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,555,"999, RTE DE SEYSSES",0,0,31,Voie Communale,Bidirectionnelle,0.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Arrière,Inconnue,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1937.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,14,2016-08-22,79.0
201600023061,2016,8,24,08:15:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,555,"999, AV DE L URSS",0,0,31,Voie Communale,Bidirectionnelle,0.0,Piste cyclable,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,A contresens,B,1,Blessé léger,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1963.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,8,2016-08-24,53.0
201600023063,2016,8,25,13:00:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,555,"54, RUE DE REMUSAT",0,0,31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Piéton,Avant,Sans changement de direction,A,1,Indemne,Masculin,Autre,Sans objet,Non renseigné ou sans objet,1977.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,13,2016-08-25,39.0
201600023063,2016,8,25,13:00:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,555,"54, RUE DE REMUSAT",0,0,31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Piéton,Avant,Sans changement de direction,A,3,Blessé léger,Masculin,Autre,Sur passage piéton sans signalisation lumineuse,Traversant,1956.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,13,2016-08-25,60.0
201600023066,2016,8,27,11:25:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,555,"999, BD D ARCOLE",0,0,31,Voie Communale,Bidirectionnelle,3.0,Voie réservée,Plat,Plat,0.0,0.0,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Aucun,Aucun,Inconnue,B,1,Blessé léger,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1995.0,Non renseigné,,Non renseigné,Non renseigné,Non renseigné,11,2016-08-27,21.0
